# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
            470   0.0040170396  0.00050130035   0.0040170396  0.00050130035   0.0040170396  0.00050130035
            475    0.034040909   0.0011873851    0.034040909   0.0011873851    0.034040909   0.0011873851
            480    0.088285726   0.0017255074    0.088285726   0.0017255074    0.088285726   0.0017255074
            485     0.15858421   0.0022447497     0.15858421   0.0022447497     0.15858421   0.0022447497
            490      0.2407749   0.0027362669      0.2407749   0.0027362669      0.2407749   0.0027362669
            495     0.32786606   0.0037747794     0.32786606   0.0037747794     0.32786606   0.0037747794
            500     0.41892534   0.0040841187     0.41892534   0.0040841187     0.41892534   0.0040841187
            505      0.5096198   0.0037773964      0.5096198   0.0037773964      0.5096198   0.0037773964
            510     0.59668216   0.0044536466     0.59668216   0.0044536466     0.59668216   0.0044536466
            515     0.67118814   0.0044566175     0.67118814   0.0044566175     0.67118814   0.0044566175
            520     0.75954523   0.0050128292     0.75954523   0.0050128292     0.75954523   0.0050128292
            525     0.82994499   0.0045668247     0.82994499   0.0045668247     0.82994499   0.0045668247
            530     0.89339815   0.0048183394     0.89339815   0.0048183394     0.89339815   0.0048183394
            535     0.95197737   0.0050173372     0.95197737   0.0050173372     0.95197737   0.0050173372
            540      1.0091257   0.0052423953      1.0091257   0.0052423953      1.0091257   0.0052423953
            545      1.0445106   0.0050673446      1.0445106   0.0050673446      1.0445106   0.0050673446
            550      1.1005981   0.0053627889      1.1005981   0.0053627889      1.1005981   0.0053627889
            555      1.1370979   0.0053524179      1.1370979   0.0053524179      1.1370979   0.0053524179
            560      1.1644779   0.0059175076      1.1644779   0.0059175076      1.1644779   0.0059175076
            565      1.2029488   0.0054577722      1.2029488   0.0054577722      1.2029488   0.0054577722
            570      1.2208606   0.0054984725      1.2208606   0.0054984725      1.2208606   0.0054984725
            575      1.2393922   0.0057069762      1.2393922   0.0057069762      1.2393922   0.0057069762
            580      1.2635116   0.0056404731      1.2635116   0.0056404731      1.2635116   0.0056404731
            585       1.266631   0.0056045069       1.266631   0.0056045069       1.266631   0.0056045069
            590      1.2716065   0.0055480643      1.2716065   0.0055480643      1.2716065   0.0055480643
            595      1.2704312   0.0056505922      1.2704312   0.0056505922      1.2704312   0.0056505922
            600      1.2766048   0.0058849456      1.2766048   0.0058849456      1.2766048   0.0058849456
            605      1.2778498   0.0056537285      1.2778498   0.0056537285      1.2778498   0.0056537285
            610      1.2817384    0.005757491      1.2817384    0.005757491      1.2817384    0.005757491
            615      1.2765165   0.0058880816      1.2765165   0.0058880816      1.2765165   0.0058880816
            620      1.2578739   0.0055697854      1.2578739   0.0055697854      1.2578739   0.0055697854
            625      1.2626345   0.0055613949      1.2626345   0.0055613949      1.2626345   0.0055613949
            630      1.2408479    0.005623655      1.2408479    0.005623655      1.2408479    0.005623655
            635      1.2277037   0.0055411219      1.2277037   0.0055411219      1.2277037   0.0055411219
            640      1.2145758   0.0056071443      1.2145758   0.0056071443      1.2145758   0.0056071443
            645       1.198874   0.0059158752       1.198874   0.0059158752       1.198874   0.0059158752
            650      1.1874377   0.0054088429      1.1874377   0.0054088429      1.1874377   0.0054088429
            655      1.1597178    0.005473455      1.1597178    0.005473455      1.1597178    0.005473455
            660      1.1553346   0.0053775482      1.1553346   0.0053775482      1.1553346   0.0053775482
            665      1.1353839    0.006330749      1.1353839    0.006330749      1.1353839    0.006330749
            670      1.1221779   0.0057605125      1.1221779   0.0057605125      1.1221779   0.0057605125
            675      1.0901663   0.0053652799      1.0901663   0.0053652799      1.0901663   0.0053652799
            680      1.0588445   0.0054042499      1.0588445   0.0054042499      1.0588445   0.0054042499
            685      1.0603147   0.0052402056      1.0603147   0.0052402056      1.0603147   0.0052402056
            690      1.0293286   0.0051186697      1.0293286   0.0051186697      1.0293286   0.0051186697
            695      1.0175932    0.005055863      1.0175932    0.005055863      1.0175932    0.005055863
            700     0.99529208   0.0049547417     0.99529208   0.0049547417     0.99529208   0.0049547417
            705     0.97490997   0.0056074546     0.97490997   0.0056074546     0.97490997   0.0056074546
            710     0.95864349   0.0050729104     0.95864349   0.0050729104     0.95864349   0.0050729104
            715     0.93996171   0.0050180347     0.93996171   0.0050180347     0.93996171   0.0050180347
            720     0.91986798   0.0047313631     0.91986798   0.0047313631     0.91986798   0.0047313631
            725     0.90501143   0.0057012605     0.90501143   0.0057012605     0.90501143   0.0057012605
            730     0.88067165   0.0048338559     0.88067165   0.0048338559     0.88067165   0.0048338559
            735     0.86143738   0.0049308824     0.86143738   0.0049308824     0.86143738   0.0049308824
            740     0.84384155   0.0048223138     0.84384155   0.0048223138     0.84384155   0.0048223138
            745     0.83031345   0.0046460984     0.83031345   0.0046460984     0.83031345   0.0046460984
            750     0.80334491   0.0046216756     0.80334491   0.0046216756     0.80334491   0.0046216756
            755     0.78063369   0.0043642276     0.78063369   0.0043642276     0.78063369   0.0043642276
            760     0.77029337    0.005312929     0.77029337    0.005312929     0.77029337    0.005312929
            765     0.76657486   0.0043293339     0.76657486   0.0043293339     0.76657486   0.0043293339
            770     0.73435314   0.0042463655     0.73435314   0.0042463655     0.73435314   0.0042463655
            775     0.71840192   0.0043028695     0.71840192   0.0043028695     0.71840192   0.0043028695
            780     0.70616208   0.0044415439     0.70616208   0.0044415439     0.70616208   0.0044415439
            785     0.69216993   0.0053887173     0.69216993   0.0053887173     0.69216993   0.0053887173
            790     0.67406736   0.0041859763     0.67406736   0.0041859763     0.67406736   0.0041859763
            795     0.66634668    0.005295551     0.66634668    0.005295551     0.66634668    0.005295551
            800     0.63549636    0.004109965     0.63549636    0.004109965     0.63549636    0.004109965
            805      0.6211626   0.0040136646      0.6211626   0.0040136646      0.6211626   0.0040136646
            810     0.61121114    0.004020418     0.61121114    0.004020418     0.61121114    0.004020418
            815      0.6023231   0.0039695631      0.6023231   0.0039695631      0.6023231   0.0039695631
            820     0.58665061   0.0039103609     0.58665061   0.0039103609     0.58665061   0.0039103609
            825      0.5696589   0.0038494703      0.5696589   0.0038494703      0.5696589   0.0038494703
            830     0.55654504   0.0040380837     0.55654504   0.0040380837     0.55654504   0.0040380837
            835     0.54795313   0.0037038216     0.54795313   0.0037038216     0.54795313   0.0037038216
            840      0.5272131   0.0037971485      0.5272131   0.0037971485      0.5272131   0.0037971485
            845     0.51559051   0.0035524543     0.51559051   0.0035524543     0.51559051   0.0035524543
            850     0.50914678   0.0035429779     0.50914678   0.0035429779     0.50914678   0.0035429779
            855     0.49536312   0.0035582981     0.49536312   0.0035582981     0.49536312   0.0035582981
            860     0.48735287     0.00351647     0.48735287     0.00351647     0.48735287     0.00351647
            865     0.47763403   0.0034378733     0.47763403   0.0034378733     0.47763403   0.0034378733
            870     0.46684853   0.0034261217     0.46684853   0.0034261217     0.46684853   0.0034261217
            875     0.45595984   0.0039392789     0.45595984   0.0039392789     0.45595984   0.0039392789
            880      0.4451361   0.0033896476      0.4451361   0.0033896476      0.4451361   0.0033896476
            885     0.43481808   0.0042244026     0.43481808   0.0042244026     0.43481808   0.0042244026
            890     0.42039555   0.0034611018     0.42039555   0.0034611018     0.42039555   0.0034611018
            895     0.41649734   0.0049776912     0.41649734   0.0049776912     0.41649734   0.0049776912
            900     0.39978554   0.0038173211     0.39978554   0.0038173211     0.39978554   0.0038173211
            905     0.39800401   0.0036298478     0.39800401   0.0036298478     0.39800401   0.0036298478
            910     0.38450482   0.0033261746     0.38450482   0.0033261746     0.38450482   0.0033261746
            915      0.3753342   0.0033936624      0.3753342   0.0033936624      0.3753342   0.0033936624
            920     0.37229606   0.0031714488     0.37229606   0.0031714488     0.37229606   0.0031714488
            925     0.35464988   0.0030834863     0.35464988   0.0030834863     0.35464988   0.0030834863
            930     0.34962849   0.0031691465     0.34962849   0.0031691465     0.34962849   0.0031691465
            935     0.34286474   0.0029509386     0.34286474   0.0029509386     0.34286474   0.0029509386
            940     0.33420968   0.0029557884     0.33420968   0.0029557884     0.33420968   0.0029557884
            945     0.32486698   0.0028986514     0.32486698   0.0028986514     0.32486698   0.0028986514
            950     0.32207438   0.0028448749     0.32207438   0.0028448749     0.32207438   0.0028448749
            955     0.31478666   0.0030937587     0.31478666   0.0030937587     0.31478666   0.0030937587
            960     0.30238196   0.0027756101     0.30238196   0.0027756101     0.30238196   0.0027756101
            965     0.30237441   0.0030311536     0.30237441   0.0030311536     0.30237441   0.0030311536
            970      0.2947783    0.002802844      0.2947783    0.002802844      0.2947783    0.002802844
            975     0.28550463    0.002786532     0.28550463    0.002786532     0.28550463    0.002786532
            980     0.27643694   0.0028156784     0.27643694   0.0028156784     0.27643694   0.0028156784
            985     0.27179676   0.0026442755     0.27179676   0.0026442755     0.27179676   0.0026442755
            990     0.26448405    0.002633281     0.26448405    0.002633281     0.26448405    0.002633281
            995     0.26033509   0.0026061792     0.26033509   0.0026061792     0.26033509   0.0026061792
           1000     0.26033509   0.0026061792     0.26033509   0.0026061792     0.26033509   0.0026061792
