# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
              0              0              0              0              0              0              0
              5              0              0              0              0              0              0
             10              0              0              0              0              0              0
             15              0              0              0              0              0              0
             20              0              0              0              0              0              0
             25              0              0              0              0              0              0
             30              0              0              0              0              0              0
             35              0              0              0              0              0              0
             40              0              0              0              0              0              0
             45              0              0              0              0              0              0
             50              0              0              0              0              0              0
             55              0              0              0              0              0              0
             60              0              0              0              0              0              0
             65              0              0              0              0              0              0
             70              0              0              0              0              0              0
             75              0              0              0              0              0              0
             80              0              0              0              0              0              0
             85              0              0              0              0              0              0
             90              0              0              0              0              0              0
             95              0              0              0              0              0              0
            100              0              0              0              0              0              0
            105              0              0              0              0              0              0
            110              0              0              0              0              0              0
            115              0              0              0              0              0              0
            120              0              0              0              0              0              0
            125              0              0              0              0              0              0
            130              0              0              0              0              0              0
            135              0              0              0              0              0              0
            140              0              0              0              0              0              0
            145              0              0              0              0              0              0
            150              0              0              0              0              0              0
            155              0              0              0              0              0              0
            160              0              0              0              0              0              0
            165              0              0              0              0              0              0
            170              0              0              0              0              0              0
            175              0              0              0              0              0              0
            180              0              0              0              0              0              0
            185              0              0              0              0              0              0
            190              0              0              0              0              0              0
            195              0              0              0              0              0              0
            200              0              0              0              0              0              0
            205              0              0              0              0              0              0
            210              0              0              0              0              0              0
            215              0              0              0              0              0              0
            220              0              0              0              0              0              0
            225              0              0              0              0              0              0
            230              0              0              0              0              0              0
            235              0              0              0              0              0              0
            240              0              0              0              0              0              0
            245              0              0              0              0              0              0
            250              0              0              0              0              0              0
            255              0              0              0              0              0              0
            260              0              0              0              0              0              0
            265              0              0              0              0              0              0
            270              0              0              0              0              0              0
            275              0              0              0              0              0              0
            280              0              0              0              0              0              0
            285              0              0              0              0              0              0
            290              0              0              0              0              0              0
            295              0              0              0              0              0              0
            300              0              0              0              0              0              0
            305              0              0              0              0              0              0
            310              0              0              0              0              0              0
            315              0              0              0              0              0              0
            320              0              0              0              0              0              0
            325              0              0              0              0              0              0
            330              0              0              0              0              0              0
            335              0              0              0              0              0              0
            340              0              0              0              0              0              0
            345              0              0              0              0              0              0
            350              0              0              0              0              0              0
            355              0              0              0              0              0              0
            360              0              0              0              0              0              0
            365              0              0              0              0              0              0
            370              0              0              0              0              0              0
            375              0              0              0              0              0              0
            380              0              0              0              0              0              0
            385              0              0              0              0              0              0
            390              0              0              0              0              0              0
            395              0              0              0              0              0              0
            400              0              0              0              0              0              0
            405              0              0              0              0              0              0
            410              0              0              0              0              0              0
            415              0              0              0              0              0              0
            420              0              0              0              0              0              0
            425              0              0              0              0              0              0
            430              0              0              0              0              0              0
            435              0              0              0              0              0              0
            440              0              0              0              0              0              0
            445              0              0              0              0              0              0
            450              0              0              0              0              0              0
            455              0              0              0              0              0              0
            460              0              0              0              0              0              0
            465              0              0              0              0              0              0
