# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
            470   0.0057337882  0.00069861179   0.0045186911  0.00049958395   0.0075744183   0.0010527649
            475    0.039861915     0.00131154    0.035358487   0.0015682577    0.045005704   0.0031226497
            480     0.09635469   0.0015086237    0.085801108   0.0012680943     0.11040872   0.0020355971
            485     0.16955578   0.0023477184     0.15370468   0.0018130533     0.19032008   0.0035264169
            490     0.25118592   0.0026306162     0.22775232   0.0019552576     0.27877123   0.0034573713
            495     0.33967645    0.003835297     0.31336712   0.0029513962     0.37005707   0.0058461057
            500     0.42881492   0.0032605362     0.39724922   0.0027819326     0.46375945    0.004225546
            505     0.51515301   0.0030280362     0.48103686   0.0030074518     0.55518952   0.0046441996
            510     0.61028703   0.0038154936     0.56775259   0.0032573999     0.65787457   0.0051102907
            515     0.68678327   0.0040924538     0.63891537   0.0033900159     0.73852564   0.0063024592
            520     0.77513302   0.0061083976     0.72023058   0.0037130642     0.81294437    0.011181087
            525     0.84213792   0.0034785118     0.78774047   0.0030878945     0.89922488   0.0047968418
            530     0.90788494   0.0036084294     0.85193059   0.0034609302     0.96600324   0.0050437917
            535     0.97267067   0.0038950089     0.90760774   0.0061308575      1.0348087   0.0056699847
            540      1.0265028   0.0038754467      0.9667212   0.0038065545      1.0883131   0.0055682623
            545      1.0676144   0.0038060558      1.0034776   0.0034554985      1.1298757   0.0052687405
            550      1.1222413   0.0040211779      1.0544033   0.0035576207      1.1887417   0.0060118813
            555        1.16152   0.0041306922      1.0918028   0.0036100523      1.2321239   0.0059742825
            560      1.1960596   0.0046690768      1.1368004   0.0074572195      1.2589038   0.0066814579
            565      1.2302787   0.0041599541      1.1578787   0.0036965115      1.3035907   0.0058554295
            570      1.2397265   0.0056274971      1.1740081   0.0037619413      1.3091217   0.0057197649
            575      1.2666374   0.0045890041      1.1951064   0.0040697655      1.3359249   0.0067362185
            580      1.2865796   0.0040862226      1.2139593   0.0036969437      1.3561756   0.0058739955
            585      1.2922711   0.0041271141       1.220399   0.0036819909      1.3569761   0.0058548742
            590      1.3005037   0.0040780451      1.2297544   0.0036933526      1.3653689   0.0057874575
            595       1.306337   0.0043886582       1.237555    0.004174233      1.3656304    0.006220514
            600      1.3104718   0.0041501329       1.241877   0.0039956746      1.3694097   0.0058800047
            605      1.3123675   0.0041416406      1.2403396   0.0038163305      1.3787881   0.0058602673
            610       1.311878   0.0042235939      1.2416478   0.0037608792      1.3747475   0.0061550574
            615      1.3073148   0.0041288401      1.2400436   0.0038839614      1.3654186   0.0058267533
            620      1.2958505   0.0042973949      1.2286785   0.0044243659      1.3514581   0.0060246694
            625      1.2826188   0.0040488342      1.2145668   0.0041458729      1.3427017   0.0070777216
            630      1.2771244    0.004783743       1.209614   0.0038829653      1.3260206   0.0057906959
            635      1.2590902   0.0046040417      1.1998153   0.0040180668      1.3136049   0.0056768828
            640      1.2506771   0.0051830692      1.1840354    0.003780153      1.3052169   0.0077603058
            645      1.2360376   0.0040875258      1.1757589   0.0041980346      1.2836188   0.0057860065
            650      1.2185601   0.0039714066      1.1573269   0.0036271845      1.2676786   0.0056050465
            655      1.2122836   0.0061435774        1.14856   0.0046083238      1.2575073   0.0056631293
            660      1.1932233   0.0039296487      1.1333942   0.0037035423      1.2411778   0.0055606926
            665      1.1685008   0.0039785819      1.1138643   0.0041345439       1.207596   0.0056485857
            670      1.1542939   0.0040187032      1.0985353   0.0043819396      1.1980214   0.0057986106
            675      1.1314546   0.0038651034      1.0758678   0.0037496221      1.1756207   0.0054129542
            680      1.1006548   0.0039605028      1.0488231   0.0036539499      1.1371469   0.0053693952
            685      1.0937878   0.0037724908      1.0398634   0.0036540287      1.1368772   0.0052954435
            690      1.0676154   0.0037145631      1.0153785   0.0034537688      1.1062984   0.0052399153
            695      1.0520495   0.0036799483       1.001295   0.0034241885      1.0898502   0.0051968552
            700      1.0312541   0.0036530449     0.98210306   0.0035511964      1.0638669   0.0051265451
            705      1.0161948   0.0037357673      0.9614448   0.0068205266      1.0503565     0.00519093
            710     0.99326682   0.0036851251     0.94602248   0.0034688637      1.0274662   0.0052222908
            715     0.97553188   0.0035694297     0.92904965   0.0042523411      1.0066384   0.0049791917
            720     0.95443378   0.0035234019     0.90759134   0.0033948769     0.98872264   0.0049223848
            725     0.94427438   0.0036531122     0.90121831   0.0040798795     0.97261106   0.0051687978
            730     0.91611647   0.0035065427     0.87596789   0.0037290179     0.94690591   0.0049232685
            735     0.89998553   0.0040317074     0.85712539    0.003372693     0.92531298   0.0049630144
            740     0.87662462   0.0033809729     0.83461303   0.0038461653     0.90331281   0.0047917884
            745     0.86513236   0.0033426604     0.82413243   0.0031462097     0.89270273    0.004728474
            750     0.84227452   0.0033765883     0.80155046   0.0029972455     0.87499839   0.0045980679
            755     0.82329782    0.003297303     0.78569915   0.0031342803     0.84780673   0.0050012371
            760     0.80848916   0.0032662899     0.77255595   0.0032089281     0.82976172   0.0045512506
            765      0.7982612   0.0032082092     0.75843677    0.003358994     0.82642518   0.0044708014
            770     0.77050199   0.0031484996     0.73379192   0.0029012141     0.79663668   0.0044720115
            775     0.75563955   0.0031606038       0.720858   0.0030656494     0.77581741    0.004389307
            780     0.73989583   0.0031217568     0.70723872   0.0030501403     0.75931777   0.0043878643
            785     0.72008297   0.0030899559     0.69132217   0.0063118882     0.74123538   0.0043363781
            790     0.70561722   0.0030059933     0.67251453   0.0027765707     0.72675187   0.0042836756
            795      0.6923808   0.0030195236     0.64679117    0.013396546     0.71326631   0.0042029081
            800     0.67321361   0.0030116541     0.64306291   0.0031173408     0.69003656   0.0041771343
            805     0.65576962   0.0029725395     0.62611823   0.0027439477     0.67488813    0.004057944
            810     0.64195724    0.002901626     0.61399704   0.0028070909     0.65780618   0.0040365303
            815     0.63216616   0.0028916801     0.60791314   0.0050980705     0.64808196   0.0040601262
            820      0.6113843   0.0070473115     0.58381992    0.013370932     0.63236409   0.0040067798
            825     0.60124831   0.0028644643     0.57463974   0.0028652518     0.61610755   0.0039328313
            830     0.58709115   0.0029727315     0.56085358   0.0031500405     0.59843849   0.0036634182
            835     0.57601963   0.0029836337     0.54989245   0.0025847525     0.58916598   0.0038190158
            840     0.55932113   0.0026754688     0.53242065   0.0025085741     0.57647765   0.0037705477
            845     0.54771223   0.0026685373      0.5225867   0.0024544952     0.56186971   0.0036941747
            850     0.53805857   0.0026258638     0.51335316    0.002408362      0.5519389   0.0036653369
            855      0.5248465   0.0026320507     0.50207889   0.0025478448     0.53670797    0.003645532
            860     0.51864186   0.0025787847     0.49316197   0.0023708846     0.53593801   0.0035958895
            865     0.50098753   0.0025525526     0.47820092   0.0024214273     0.51469093   0.0035509492
            870     0.49235934   0.0025565131     0.46989879   0.0022955328     0.50423324   0.0034988234
            875     0.48095418   0.0024906065     0.45777661   0.0023569474     0.49570898   0.0034304654
            880     0.46826246   0.0025017196     0.44709748    0.002450925     0.48031351   0.0034386034
            885     0.45823888   0.0024630997     0.43887396   0.0024198753     0.46808518   0.0031953678
            890      0.4450147   0.0024883377     0.42497553   0.0024914268     0.45597513   0.0034590612
            895     0.43950714    0.002400551     0.41897312   0.0022882104     0.45105781   0.0033172355
            900     0.42762522   0.0024994664     0.40950189   0.0030232867     0.44030428   0.0034015896
            905     0.42137992   0.0023480847     0.40132887   0.0022799384     0.43347155   0.0033177812
            910     0.40582635   0.0023047717     0.38683691   0.0021810077     0.41606265   0.0032254262
            915       0.397823   0.0022808401     0.38014763   0.0021439757     0.40652599   0.0031685707
            920     0.39323213   0.0022619335     0.37457066   0.0021576717     0.40337975   0.0031650848
            925     0.38259972   0.0022484396     0.36384722   0.0022503997     0.39549926   0.0030738998
            930     0.37289103   0.0022245621     0.35676704   0.0021408387     0.38214327   0.0030652513
            935     0.36282282   0.0021806344     0.34585352   0.0020572471     0.37218453   0.0030188667
            940     0.35546841   0.0021321649     0.33773521   0.0019554531      0.3666242   0.0029535815
            945     0.34803738   0.0021382274     0.33243639    0.002010393     0.35454247   0.0029375843
            950     0.33944241   0.0020840795     0.32247365   0.0019356925     0.34931646   0.0028978598
            955     0.33174826   0.0021313111     0.31577696   0.0020051501     0.34151764    0.002873212
            960     0.32343315   0.0022021338     0.30855644    0.002390909     0.33087007   0.0029717547
            965     0.32178352   0.0020887058     0.30567272   0.0020513103     0.33231389   0.0028194718
            970     0.31520229   0.0020377623      0.2991386   0.0020418441      0.3251233   0.0027793647
            975     0.30869093    0.002004236     0.29432872   0.0018893343     0.31627228   0.0027868742
            980     0.29701765   0.0019755361     0.28353645   0.0018865976     0.30334697   0.0027307229
            985     0.29263002   0.0019682494     0.27600998   0.0024787243     0.30384998   0.0027453121
            990     0.28358064    0.001917715      0.2696895   0.0018182677     0.29126453   0.0026346171
            995     0.27954939   0.0018896464     0.26505738    0.001754721     0.28971637    0.002609341
           1000     0.27954939   0.0018896464     0.26505738    0.001754721     0.28971637    0.002609341
