# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
            470   0.0046763007  0.00017619508   0.0044111942  0.00016646884   0.0053318668  0.00019974811
            475     0.02947789  0.00045350628    0.027759135  0.00042822844    0.033730554  0.00051522884
            480    0.073691981  0.00069479673    0.069440701  0.00065483745    0.084289324  0.00079316063
            485     0.12922194  0.00091990152     0.12176492  0.00086681811     0.14783109   0.0010512352
            490     0.19421804   0.0011306968     0.18295603   0.0010651931     0.22204731   0.0012915604
            495     0.26456669   0.0013196957     0.24924955   0.0012435348     0.30245166   0.0015073233
            500     0.33644597   0.0014887416     0.31698949   0.0014029731     0.38468569   0.0017008012
            505     0.41020798   0.0016468851     0.38652753    0.001552165     0.46886964   0.0018815487
            510     0.47854046   0.0017767244     0.45085975   0.0016743546     0.54698666   0.0020297863
            515     0.54779357   0.0019003008     0.51620247   0.0017911348     0.62602631   0.0021709724
            520     0.60752482   0.0020021778     0.57248136   0.0018871282     0.69414852   0.0022875757
            525     0.66887206   0.0020997894     0.63026564   0.0019790115     0.76421204   0.0023986466
            530     0.72093895    0.002180082     0.67915637   0.0020545459     0.82374031   0.0024907095
            535     0.77127254   0.0022544107     0.72665473   0.0021245655     0.88136394    0.002576032
            540     0.81680869   0.0023211826     0.76951413   0.0021874553     0.93302137   0.0026514483
            545     0.85932521    0.002379763     0.80967797   0.0022428406     0.98143924   0.0027183253
            550     0.89559062   0.0024290009     0.84368459   0.0022888216      1.0229625   0.0027748074
            555     0.92826597   0.0024723841     0.87465107   0.0023301877      1.0600583     0.00282407
            560     0.95867822   0.0025129792     0.90306773   0.0023679279      1.0949009   0.0028723876
            565     0.97924164   0.0025387377     0.92248267   0.0023924007      1.1184464   0.0029005795
            570     0.99893393   0.0025644549     0.94101979    0.002416439      1.1407397   0.0029296158
            575      1.0092413   0.0025770795     0.95059623   0.0024278771      1.1524889   0.0029452664
            580      1.0269898   0.0025994828     0.96735488   0.0024490887      1.1725797   0.0029695378
            585      1.0341565   0.0026082742     0.97404505   0.0024576173      1.1808732   0.0029810289
            590      1.0442351   0.0026203913     0.98352444   0.0024687833      1.1923812    0.002993724
            595      1.0521032   0.0026299557     0.99077782   0.0024773145      1.2013807   0.0030046954
            600      1.0472374   0.0026237037     0.98609166   0.0024709621      1.1959427   0.0029989746
            605      1.0470964   0.0026231102     0.98618079   0.0024710603      1.1954575   0.0029968135
            610      1.0508962   0.0026276943     0.98934848   0.0024742358      1.1999408   0.0030025425
            615      1.0446884   0.0026197905     0.98363906   0.0024673878      1.1927651   0.0029933196
            620      1.0381309   0.0026113717     0.97732751   0.0024589147       1.185358   0.0029843765
            625      1.0344838   0.0026065632     0.97368305   0.0024539733      1.1812128    0.002978571
            630      1.0170411     0.00258475     0.95718804   0.0024331952      1.1611721   0.0029533311
            635      1.0148351   0.0025812067     0.95522143   0.0024302232      1.1586163   0.0029509996
            640      1.0011352   0.0025637977     0.94216573   0.0024132069      1.1430516   0.0029302199
            645     0.99122113   0.0025507314     0.93281497   0.0024007419      1.1316182   0.0029153602
            650      0.9709328   0.0025245247     0.91375904   0.0023763864      1.1084766   0.0028851685
            655     0.96711181    0.002518923     0.90975846    0.002369915      1.1043739   0.0028794295
            660     0.95155138     0.00249825     0.89504728   0.0023501603      1.0866785    0.002856746
            665     0.93846614    0.002480951     0.88272845   0.0023338563      1.0716622   0.0028366259
            670     0.92362745   0.0024632904     0.86898003   0.0023176313      1.0545069   0.0028316243
            675     0.90560877   0.0024363604     0.85182414   0.0022921349      1.0340162   0.0027854904
            680     0.88838214   0.0024132683     0.83577373   0.0022734266      1.0141376   0.0027589839
            685     0.87443957   0.0023941188     0.82230741   0.0022517984     0.99855169   0.0027380483
            690     0.86399487   0.0023793303     0.81254316   0.0022381251     0.98640193   0.0027212343
            695     0.84430095   0.0023524509     0.79390515   0.0022123713       0.963814   0.0026892184
            700     0.83054906   0.0023323098     0.78109388   0.0021935515     0.94825343   0.0026671548
            705     0.81102601    0.002304573     0.76253814   0.0021670594     0.92595274    0.002635244
            710      0.7926547   0.0022846686     0.74539194   0.0021477343     0.90478485   0.0026609444
            715     0.77874038   0.0022576653     0.73185938   0.0021220495     0.88921526   0.0025820167
            720      0.7670274   0.0022401715     0.72097655   0.0021060702     0.87582739   0.0025619225
            725     0.74705708    0.002210784     0.70180192   0.0020773269     0.85330494   0.0025289011
            730     0.73272352   0.0021893224     0.68850753   0.0020582482     0.83672719   0.0025045378
            735     0.71404719   0.0021612737     0.67079751   0.0020310246     0.81547205   0.0024729947
            740     0.70379248   0.0021451646     0.66128753   0.0020158415     0.80368867   0.0024546397
            745     0.68775807   0.0021200885     0.64615933   0.0019923095     0.78536012   0.0024254953
            750      0.6720758   0.0020959752      0.6315007   0.0019698546     0.76733331   0.0023982475
            755     0.65570445   0.0020700266     0.61605113   0.0019451053     0.74862675   0.0023683997
            760     0.64279505   0.0020492589     0.60379354   0.0019248986     0.73401534   0.0023457466
            765     0.62749604    0.002025402     0.58934076   0.0019031104     0.71664384    0.002323878
            770     0.61470197   0.0020033265     0.57746382   0.0018822524     0.70173322    0.002291941
            775     0.59997529   0.0019790931     0.56324883   0.0018579661     0.68532495   0.0022654626
            780     0.58554833   0.0019554774     0.54958623     0.00183544     0.66885854    0.002238859
            785     0.57540625   0.0019374368     0.53991448   0.0018181265     0.65740517   0.0022180148
            790     0.55949188   0.0019105815     0.52524021   0.0017937515     0.63897009   0.0021884532
            795     0.54840826   0.0018917865      0.5150448   0.0017769517      0.6259985   0.0021683965
            800     0.53684292   0.0018711466     0.50403307   0.0017568886     0.61286564   0.0021415433
            805     0.52549683   0.0018514468      0.4933469   0.0017381737     0.59997482   0.0021208686
            810     0.51229669   0.0018276332     0.48068457   0.0017149918     0.58509775   0.0020927737
            815         0.4999   0.0018050795     0.46909014   0.0016939545     0.57084408   0.0020667399
            820     0.48894978   0.0017852505     0.45883882   0.0016753101     0.55825442   0.0020453326
            825     0.47604673   0.0017616205     0.44660599   0.0016523816     0.54363393   0.0020181999
            830     0.46666894   0.0017435761      0.4378041   0.0016359949     0.53294143   0.0019970114
            835     0.45475189   0.0017211729     0.42663828   0.0016147233     0.51919789   0.0019714592
            840       0.441469   0.0016954752     0.41415074    0.001590697     0.50405067   0.0019421302
            845     0.43271066   0.0016786671     0.40605477   0.0015755584     0.49392395   0.0019240685
            850     0.42320065   0.0016599445     0.39695268   0.0015573739     0.48322072   0.0019070695
            855     0.41351488   0.0016412016      0.3879379    0.001539583     0.47191873   0.0018835322
            860     0.40154674   0.0016169714     0.37669092   0.0015168273      0.4582591   0.0018528799
            865     0.39444367    0.001602249     0.36986407   0.0015024626     0.45032728   0.0018377103
            870     0.38545744   0.0015839892     0.36159384   0.0014858372     0.43978095    0.001816344
            875     0.37544224   0.0015629566     0.35216442   0.0014815066     0.42841883   0.0018151005
            880     0.36847617   0.0015487704     0.34541025   0.0014527614     0.42066589   0.0017773895
            885     0.35908752   0.0015282471     0.33673288   0.0014333604     0.40979184   0.0017510444
            890     0.34953641   0.0015083826     0.32765573   0.0014200515     0.39900095    0.001731798
            895     0.34265017   0.0015050751     0.32167646   0.0014598028     0.39058451    0.001944693
            900     0.33334175   0.0014717352     0.31233988   0.0013788209     0.38067449   0.0016903263
            905       0.326812    0.001458216     0.30649241   0.0013672652     0.37272208   0.0016730285
            910     0.31991194   0.0014417116     0.29984779   0.0013511716     0.36505951   0.0016547583
            915     0.31331178   0.0014282697     0.29359935   0.0013363328     0.35766025   0.0016446077
            920     0.30420266   0.0014061212     0.28499624   0.0013169693      0.3472401   0.0016136541
            925     0.29864961   0.0013934855     0.27995058   0.0013068073     0.34066929   0.0016040914
            930     0.29107033   0.0013752863     0.27270034    0.001288158       0.332181   0.0015792175
            935     0.28479093   0.0013601287     0.26669239   0.0012731781     0.32514055   0.0015619471
            940     0.27720363   0.0013423421     0.25962577   0.0012562445     0.31638207   0.0015420727
            945     0.27373494   0.0013345414     0.25630956   0.0012485749      0.3125549   0.0015398118
            950     0.26452313   0.0013129015     0.24803133   0.0012294196     0.30151337   0.0015251694
            955     0.25871745   0.0012965134     0.24232123   0.0012135011     0.29527618   0.0014908955
            960     0.25361738   0.0012853281     0.23777076   0.0012047103     0.28914945   0.0014925306
            965     0.24674829   0.0012671793       0.231169   0.0011877722     0.28147827   0.0014636354
            970     0.24274922   0.0012557421     0.22724904   0.0011750616     0.27703658   0.0014479826
            975     0.23576415   0.0012373637     0.22065332   0.0011587786     0.26909285   0.0014262629
            980     0.22972016   0.0012215348     0.21508375   0.0011423934     0.26216535   0.0014056059
            985     0.22655144   0.0012211811     0.21257729   0.0011548178     0.25795162   0.0015061995
            990     0.21940666    0.001195029     0.20538819   0.0011154576     0.25031595   0.0013796351
            995     0.21502107   0.0011815204     0.20116451   0.0011045766     0.24544728   0.0013578643
           1000     0.21502107   0.0011815204     0.20116451   0.0011045766     0.24544728   0.0013578643
