# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
            470   0.0021801152  0.00014519331   0.0019088603  0.00012672628   0.0024880156  0.00017019252
            475    0.026063664  0.00049856241    0.022958355  0.00044041678    0.029473918    0.000567896
            480    0.075765839  0.00085027779    0.067116227  0.00075477585    0.084961299  0.00095957837
            485      0.1399849    0.001154109     0.12434237   0.0010276575     0.15626644   0.0012948581
            490     0.21711773    0.001436935     0.19332035   0.0012822647     0.24141141   0.0016057709
            495     0.29899088   0.0016851101     0.26671431   0.0015065924     0.33148655   0.0018773675
            500     0.38129991   0.0019022623        0.34063   0.0017030215     0.42172508   0.0021146281
            505     0.47021408   0.0021124722     0.42030993    0.001892228     0.51941719   0.0023440047
            510      0.5540662   0.0022934654     0.49565643   0.0020556703     0.61107619   0.0025409931
            515      0.6293423   0.0024408985     0.56350859   0.0021899029     0.69308656   0.0027003978
            520     0.70521691   0.0025837501     0.63193421   0.0023197224     0.77559851    0.002854589
            525     0.77509101   0.0027071998     0.69511044   0.0024325209     0.85113353   0.0029860294
            530     0.84185347   0.0028204033      0.7556767   0.0025364032     0.92290116   0.0031060981
            535     0.90564566   0.0029241054     0.81287376   0.0026296103     0.99263322   0.0032189491
            540     0.95444559   0.0030010329     0.85764185    0.002701739      1.0442028   0.0032990646
            545      1.0077662   0.0030829616     0.90636469   0.0027776721      1.1007323   0.0033833254
            550      1.0510098   0.0031472193      0.9454172   0.0028362344      1.1472661   0.0034510825
            555      1.0898691   0.0032047883     0.98100077   0.0028907017      1.1882044   0.0035163577
            560      1.1227331   0.0032519679      1.0109574   0.0029343939      1.2230155   0.0035621773
            565      1.1463239   0.0032850242      1.0321776   0.0029633797      1.2484542   0.0035948145
            570      1.1739058   0.0033239199       1.057592   0.0030053349      1.2770127   0.0036511619
            575      1.1967657   0.0033555681      1.0782764   0.0030289372      1.3014855   0.0036655838
            580      1.2153088   0.0033809848      1.0955401   0.0030536716      1.3204668   0.0036900762
            585      1.2284483   0.0033989381      1.1075405   0.0030701579      1.3338664   0.0037088599
            590      1.2340264   0.0034068108      1.1131402   0.0030789188      1.3386866   0.0037135706
            595      1.2348984   0.0034075496       1.114168   0.0030806323      1.3387022   0.0037116805
            600      1.2452202   0.0034217684      1.1235259    0.003094035      1.3494619   0.0037292667
            605      1.2432749   0.0034189518      1.1218873   0.0030910832      1.3468591    0.003721457
            610      1.2453936   0.0034221255      1.1237806   0.0030940162      1.3488626   0.0037251776
            615      1.2437308   0.0034197394      1.1232284   0.0030949516      1.3448789   0.0037173067
            620      1.2345354   0.0034077527      1.1146985   0.0030827736      1.3350674   0.0037043556
            625      1.2280614   0.0033984607      1.1089953   0.0030761418      1.3275419   0.0036989793
            630      1.2202917   0.0033878141      1.1022601   0.0030662072      1.3183242   0.0036788603
            635      1.2096671   0.0033731619      1.0929527   0.0030557089      1.3059825   0.0036671183
            640      1.1929393   0.0033501411      1.0780816   0.0030342754      1.2872149   0.0036389409
            645      1.1825205   0.0033356788      1.0683957   0.0030200118      1.2761744   0.0036188807
            650      1.1641016   0.0033099125      1.0518809   0.0029976147      1.2557781   0.0035922834
            655      1.1519462    0.003292732      1.0411089   0.0029824006       1.241952   0.0035712874
            660      1.1395511    0.003275535      1.0300011   0.0029670511      1.2280961   0.0035538139
            665      1.1199026   0.0032471589      1.0123829   0.0029420011      1.2065394   0.0035240886
            670      1.1060169    0.003227407     0.99986229   0.0029245523      1.1912807   0.0035009894
            675      1.0826438    0.003193441     0.97914818   0.0028958096      1.1649777   0.0034631472
            680      1.0749214   0.0031822728     0.97228165   0.0028906046      1.1562067   0.0034668941
            685       1.056402   0.0031550937     0.95502692    0.002859673      1.1368451    0.003418928
            690      1.0382747   0.0031281207     0.93862012   0.0028346553       1.117253   0.0033872433
            695      1.0185193   0.0030986197     0.92087538    0.002807887      1.0954975   0.0033545946
            700      1.0013909   0.0030730695     0.90538847     0.00278556      1.0768413   0.0033273499
            705     0.98270273   0.0030443263      0.8885893   0.0027594537      1.0563607   0.0032972727
            710     0.97199711   0.0030279439     0.87890878   0.0027457422      1.0445926   0.0032799801
            715     0.94182751   0.0029812203     0.85146454   0.0027016815      1.0122904   0.0032258526
            720     0.93130713   0.0029645812     0.84181271   0.0026861146        1.00104   0.0032086772
            725     0.90885468     0.00292907     0.82238795   0.0026574019     0.97518611   0.0031672838
            730     0.89039814   0.0028995245     0.80524256   0.0026298573     0.95595194   0.0031416974
            735     0.87490641   0.0028743424     0.79142053   0.0026067723      0.9387836   0.0031079807
            740     0.86129069   0.0028523062     0.77875312   0.0025855056     0.92463613   0.0030860069
            745     0.83810361   0.0028143173     0.75774374   0.0025505784     0.89953411   0.0030450114
            750      0.8220307   0.0027870606     0.74333149   0.0025280758     0.88214316   0.0030179385
            755      0.8065265   0.0027616969     0.72926086   0.0025038444     0.86519833   0.0029906723
            760     0.78432055   0.0027232571     0.70913571   0.0024696545      0.8414801   0.0029489133
            765     0.76914147    0.002697347     0.69530231   0.0024452433     0.82512406   0.0029206293
            770     0.74707928   0.0026587378      0.6757693   0.0024213549     0.80044948   0.0029198317
            775     0.73741839   0.0026418677     0.66705509   0.0023968307     0.78997979   0.0028628002
            780     0.71590949   0.0026030892     0.64729176   0.0023617276     0.76747694   0.0028236048
            785     0.70330503   0.0025811183     0.63600634    0.002341397     0.75343354   0.0027981623
            790     0.68807453   0.0025529138     0.62219832   0.0023162764     0.73713914   0.0027709368
            795     0.67292436   0.0025251281     0.60815807   0.0022929666      0.7213401   0.0027566529
            800     0.66011173   0.0025014089     0.59684393   0.0022684731     0.70687418   0.0027151534
            805     0.64524008    0.002473124     0.58373629   0.0022888286      0.6901941   0.0028517018
            810     0.63245695   0.0024485117     0.57210407   0.0022227163     0.67661197   0.0026578693
            815     0.61918322    0.002423432     0.55982299   0.0022019669     0.66277619   0.0026424534
            820     0.60557386    0.002396489     0.54747431   0.0021744336     0.64815356   0.0026013238
            825     0.59166196   0.0023692221     0.53431563   0.0021466893     0.63431084   0.0025717614
            830     0.57801924   0.0023421712     0.52305683   0.0021368489     0.61750043   0.0025762358
            835     0.56421391   0.0023145564     0.50995796   0.0020986691     0.60385597    0.002514442
            840     0.54840247   0.0022820056     0.49571382   0.0020700235     0.58661407   0.0024867486
            845      0.5404197   0.0022660822     0.48807789   0.0020528848     0.57878675   0.0024645973
            850     0.52679485   0.0022372256     0.47540392   0.0020248503     0.56488836   0.0024305639
            855     0.51421684   0.0022113008      0.4652026   0.0020121549     0.54907696   0.0024332041
            860      0.5016407   0.0021837895     0.45303814   0.0019792228     0.53713327   0.0023809777
            865     0.49504379   0.0021699793      0.4471707   0.0019679499     0.52990536   0.0023665891
            870     0.47888517   0.0021342544     0.43280542   0.0019352618     0.51201333   0.0023281218
            875     0.47173981   0.0021187234     0.42583082   0.0019236288      0.5050584   0.0023347667
            880     0.46453848   0.0021026883     0.41968327   0.0019054804     0.49670206   0.0022939302
            885     0.45309803    0.002077389     0.40910926    0.001883166     0.48486687   0.0022805081
            890     0.44024812   0.0020474462     0.39716321   0.0018525824     0.47171448   0.0022347645
            895     0.42941031   0.0020225973     0.38791441   0.0018350786     0.45896592   0.0022216061
            900     0.41966531   0.0020003999     0.37891418   0.0018115125     0.44882321   0.0021975148
            905     0.41318823    0.001985203     0.37276553   0.0017957727     0.44240323   0.0021734845
            910     0.40267508   0.0019602808     0.36357633   0.0017741327      0.4306082   0.0021470989
            915     0.38947218    0.001927095     0.35171714   0.0017511406     0.41616327   0.0021358426
            920     0.38615353   0.0019196652     0.34882098   0.0017441642      0.4124601   0.0021130288
            925     0.37440756   0.0018905846     0.33778864   0.0017098706     0.40060065   0.0020699166
            930     0.36925042   0.0018782777     0.33336829    0.001705327     0.39455304   0.0020842201
            935     0.35679868   0.0018459213     0.32201487   0.0016895647     0.38150276   0.0020886111
            940     0.34887167   0.0018263206     0.31464587   0.0016499479     0.37320692   0.0020016455
            945     0.34241211   0.0018091465     0.30898507   0.0016377887     0.36602303   0.0019920965
            950     0.33968739   0.0018025806     0.30648115    0.001632346     0.36311097   0.0019880468
            955      0.3299572    0.001776826     0.29767353   0.0016080714     0.35272837   0.0019575948
            960     0.31671835   0.0017404598     0.28533867   0.0015719112     0.33931798   0.0019079598
            965     0.31350665    0.001732188     0.28291353   0.0015668234     0.33486419    0.001909728
            970     0.30756382   0.0017159845     0.27766459   0.0015532175     0.32825524   0.0018984276
            975     0.29753473   0.0016879564      0.2682004   0.0015294804     0.31837226   0.0018780154
            980     0.29427625   0.0016791134     0.26510923   0.0015151342     0.31501686   0.0018470739
            985     0.28705645   0.0016581468     0.25856925    0.001497126     0.30728654   0.0018270096
            990     0.28328458    0.001646876     0.25504903   0.0014868495     0.30343902   0.0018183064
            995     0.27646248   0.0016272903     0.24903052   0.0014681106     0.29585401   0.0017931804
           1000     0.27646248   0.0016272903     0.24903052   0.0014681106     0.29585401   0.0017931804
