# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
            470   0.0074873178   0.0018229808   0.0046356686   0.0012949725    0.011969361   0.0026198987
            475    0.018228014   0.0014928016    0.013739156   0.0011599217    0.023757082   0.0019916141
            480    0.066575573   0.0027349775    0.056435681   0.0022517097     0.07950067   0.0035682238
            485     0.14676135    0.004059436     0.13151616   0.0034817776     0.16734027    0.005174198
            490        0.22264   0.0049901072     0.20046227   0.0043025662     0.24881853    0.006352061
            495     0.32033549   0.0059670322     0.28933203   0.0052027453     0.35758651   0.0075530469
            500     0.41472324   0.0066820333     0.37657097     0.00585212     0.45747513   0.0084934925
            505     0.50016947    0.007270264     0.45600444   0.0063831531     0.55144702   0.0092514966
            510     0.59468075   0.0078891354     0.54051147   0.0069206636     0.65331691   0.0099934436
            515     0.66991818   0.0084510847      0.6148492   0.0074354999     0.73205357    0.010760624
            520     0.77475176   0.0091570186     0.71074824   0.0081500783     0.84660666    0.011526564
            525     0.84968458     0.00933786     0.77690179   0.0082759139     0.93528488    0.011789953
            530       0.899541   0.0096185909     0.82718716   0.0085013175     0.98397619    0.012249508
            535     0.97500284    0.010078056     0.89539962   0.0090168201      1.0601933    0.012711302
            540       1.035925    0.010326865     0.95298641   0.0091576871      1.1266542    0.012991621
            545      1.0716912    0.010555587      0.9902764    0.009437636      1.1585699    0.013306871
            550      1.1306028    0.010730054      1.0417539   0.0095686998      1.2285968    0.013581809
            555      1.1793052    0.011008636      1.0876103   0.0098897034      1.2787213    0.013792225
            560      1.2001868    0.011088338      1.1073401   0.0099046837      1.3033881    0.013996617
            565      1.2540363    0.011311345      1.1581574    0.010147186      1.3594841    0.014192497
            570      1.2497633     0.01125294      1.1548337    0.010048725      1.3523456    0.014289361
            575      1.2781754    0.011323488      1.1807556    0.010099285      1.3825544     0.01436043
            580      1.3012686    0.011546302      1.2042627    0.010392115      1.4036878    0.014591803
            585      1.3194562    0.011585853      1.2204826    0.010411597      1.4203852    0.014577472
            590      1.3217208      0.0115637      1.2244319    0.010402534      1.4238065    0.014608571
            595      1.3246778    0.011588009       1.226824    0.010418256      1.4269077    0.014574511
            600      1.3294491    0.011580776      1.2352032    0.010483318      1.4265954    0.014572064
            605      1.3612385    0.011698568      1.2599109    0.010546692      1.4691036    0.014767881
            610      1.3271172    0.011591642      1.2286832    0.010468353      1.4314927     0.01471975
            615       1.329642     0.01170533      1.2334047    0.010616808      1.4265992    0.014644259
            620      1.3259042    0.011668882      1.2329417    0.010531367      1.4195334    0.014647065
            625       1.311683    0.011658635      1.2185485    0.010565053      1.4088523    0.014590768
            630      1.2900491     0.01148475      1.1946218    0.010310443      1.3911563     0.01440497
            635        1.27177    0.011346615      1.1759425    0.010113604      1.3723362    0.014357198
            640      1.2558985    0.011322341      1.1697779    0.010203298      1.3463282     0.01428826
            645      1.2325271    0.011202708       1.143877    0.010020916      1.3184699    0.014076013
            650      1.2510205    0.011243811      1.1600069    0.010228644      1.3427707    0.014078283
            655      1.2236292    0.011068943      1.1349323   0.0099441311      1.3179073     0.01397401
            660       1.200393    0.011015547       1.112498   0.0098989602      1.2962762    0.013885503
            665      1.1828224    0.010946152      1.1001821   0.0099080529      1.2638991     0.01375033
            670      1.1797674     0.01086018      1.0944742   0.0098226354      1.2697374    0.013600194
            675      1.1403182    0.010752904      1.0581755   0.0096019443      1.2240125    0.013513647
            680      1.1380762    0.010708229      1.0543136   0.0095623841      1.2249809    0.013508168
            685      1.1055057    0.010651401       1.032894   0.0096899806       1.174938    0.013313312
            690       1.083797    0.010424375      1.0050733   0.0093550787      1.1621989     0.01313873
            695      1.0614056    0.010346977     0.98633061   0.0093455944      1.1352135    0.012950874
            700      1.0342504    0.010265732     0.96368498   0.0092890542      1.1015904    0.012844578
            705      1.0187827     0.01029654     0.94876987    0.009314446      1.0907406    0.012889764
            710     0.98728766    0.010048135     0.92094884   0.0090869759      1.0506038    0.012630109
            715     0.98947316    0.010088092     0.92117242   0.0091297657      1.0520513    0.012536432
            720     0.97719421   0.0099674357     0.90772005   0.0089985152       1.046459    0.012446991
            725     0.94522648    0.009784816     0.88084839    0.008875824      1.0086549    0.012254548
            730     0.92202551   0.0097211346     0.85760556    0.008712591     0.98259078    0.012196291
            735     0.91491953    0.009556281     0.84877145   0.0085892035     0.98140418     0.01204687
            740     0.89019988   0.0094951872     0.82548677   0.0085296773      0.9539746    0.011882889
            745     0.87900371   0.0094264874     0.81505058    0.008476499     0.94122652    0.011806226
            750     0.84290136   0.0092029296      0.7811156   0.0082752186     0.90467436     0.01156368
            755     0.82505304   0.0091825794     0.76724137   0.0082670495      0.8825167    0.011422056
            760     0.79644026   0.0090129346     0.74076378    0.008065637     0.84816948    0.011312673
            765      0.7911397   0.0089473221      0.7345805   0.0080124095     0.84864124    0.011243206
            770     0.78971345   0.0089403674     0.73420048   0.0080550884     0.84486231    0.011179173
            775      0.7508547   0.0086593483     0.69454601   0.0077496876     0.80391966    0.010911197
            780     0.74900901   0.0087541414     0.69730148   0.0079487166     0.79668414    0.010910161
            785     0.72478668    0.008538452      0.6731299   0.0076037561     0.77475794     0.01078899
            790     0.70714983   0.0084645925     0.65485997   0.0075940554     0.76005356    0.010621147
            795     0.70712855   0.0084871762     0.65944115   0.0076476869     0.75429477    0.010578076
            800     0.67247489    0.008291024     0.62561745   0.0074253204     0.72051203    0.010386101
            805     0.65964909   0.0082590907      0.6124884   0.0074407665     0.70175598    0.010266618
            810      0.6444598    0.008022638     0.59825646   0.0071953856     0.69225102     0.01006583
            815     0.63905234   0.0079874745      0.5917553   0.0071269089     0.68482448    0.010016027
            820     0.61936757   0.0079656595      0.5756072   0.0071813989     0.65715381   0.0099224505
            825     0.60093817   0.0077861703     0.55443344   0.0069508602     0.64796354   0.0098224701
            830     0.59184165   0.0077619914     0.54924024   0.0069634111     0.63467486   0.0097089688
            835     0.56934906   0.0076623532     0.52769269   0.0068846658     0.60874026   0.0095754352
            840     0.54448205   0.0073920618     0.50554676   0.0065854112     0.58155004   0.0093313411
            845     0.53795787   0.0073541206     0.49899567   0.0065485695     0.57586567    0.009297241
            850      0.5323918   0.0073040358     0.49286232   0.0065290953      0.5698872   0.0091497319
            855     0.52129543   0.0073054162     0.48275863   0.0065835958     0.55233472   0.0090685883
            860     0.52443363   0.0072576345     0.48231376   0.0064998535     0.56669805   0.0090645173
            865     0.52960344   0.0072813849     0.48550984   0.0065241251      0.5759254   0.0090463232
            870     0.48130695   0.0070052127     0.44752074   0.0062781981     0.51192137   0.0087851381
            875     0.46408073   0.0068250773     0.42784986   0.0060710517     0.50149551   0.0085914793
            880     0.47758443   0.0069519475     0.44442596    0.006253579     0.51047433   0.0086418972
            885     0.45475416   0.0067704324     0.41891674   0.0060295942      0.4958044   0.0084865213
            890     0.44349337   0.0066917149     0.40721569   0.0059084381     0.48085095   0.0084169371
            895     0.42586754   0.0065325742     0.39261794   0.0058029168     0.46118023   0.0082102113
            900     0.42911054     0.00658301     0.39394444   0.0058688183      0.4650848   0.0081702129
            905     0.40159817    0.006403019     0.36932054   0.0056648555     0.43315108   0.0080452225
            910     0.41087364   0.0064918538     0.37912833   0.0058108324     0.43971803   0.0080370438
            915      0.3866901   0.0062305823     0.35810262   0.0055162288     0.41316786   0.0078656757
            920     0.38678491   0.0062927557     0.35851192   0.0056037066     0.41532178   0.0079162664
            925     0.38199017   0.0062086768     0.35078128   0.0055501894     0.41327085   0.0077278438
            930     0.36929971   0.0061516547     0.34048833   0.0054652973     0.39835309   0.0076881022
            935     0.36507685   0.0060615256     0.33567722   0.0053898029     0.39694056   0.0075699056
            940     0.34990243   0.0059066314     0.32250812   0.0052592976     0.37906612   0.0074165507
            945     0.32788821   0.0057386015     0.29994587    0.005065486     0.35611177   0.0072402744
            950     0.33301726   0.0057883747      0.3067025   0.0051528909     0.35819916   0.0072326275
            955     0.32724204   0.0057290355     0.29960497   0.0050511972     0.35574007   0.0072342657
            960     0.30676097   0.0055567389      0.2823228   0.0049074429      0.3329019   0.0070339287
            965     0.29521284   0.0054813226     0.27382424    0.004861009      0.3169526   0.0069414079
            970     0.30391144   0.0055388852     0.27910539   0.0049175287     0.32827384   0.0069210545
            975     0.30394289   0.0055419192     0.27973541   0.0049347941     0.32788146   0.0068711561
            980      0.2900933   0.0054301243     0.26802402   0.0048549118     0.31221441   0.0067887811
            985     0.28389455   0.0053633141     0.26138221    0.004778405     0.30476307   0.0067448273
            990     0.27562239   0.0052726307     0.25208122   0.0046593698     0.29874991   0.0066010614
            995     0.27603399   0.0052279023     0.25239722   0.0046338439     0.29948763   0.0065431174
           1000     0.27603399   0.0052279023     0.25239722   0.0046338439     0.29948763   0.0065431174
