# massHiggs+top        central        num_err    min (scale)        num_err    max (scale)        num_err
# +tbar
            470   0.0061547725   0.0017344248   0.0034634296   0.0012160068    0.010451814    0.002504096
            475    0.017177393   0.0013709104    0.012907779   0.0010549266    0.023945448   0.0018889003
            480    0.064517133   0.0025477847    0.055212386   0.0021017994    0.076463905   0.0033347325
            485     0.14230325   0.0037583203     0.12802098    0.003237414     0.15976113   0.0047764868
            490     0.21620446   0.0045964108     0.19588284   0.0039821144     0.23924444   0.0058497351
            495     0.30555704   0.0054579954     0.27905845   0.0047972438     0.33750914   0.0069165282
            500     0.39858401   0.0061693828     0.36396083   0.0054033916     0.43571914   0.0078865656
            505      0.4884921    0.006839114     0.44859047   0.0060456867     0.53233945    0.008688652
            510     0.57638008   0.0073524565      0.5271925   0.0064626932     0.62749788   0.0093433565
            515     0.64794171   0.0078357274     0.59804944   0.0069231052     0.69919694    0.009984952
            520     0.75831106   0.0085523662     0.70014064   0.0076314657     0.82031002    0.010815143
            525     0.81933199   0.0086870483     0.75570661   0.0077306096     0.88999384    0.011003002
            530     0.87545086   0.0089858483     0.81120561   0.0079747855     0.94714656    0.011478485
            535     0.95672892   0.0094678343     0.88166328   0.0085140993      1.0343777    0.011985955
            540      1.0101688   0.0096641771     0.93329259   0.0085868561      1.0879812    0.012226561
            545       1.045586   0.0098774559     0.97245733   0.0088519131      1.1201712    0.012504053
            550      1.1021099    0.010023172      1.0225127   0.0089863348      1.1855261     0.01274544
            555      1.1452184    0.010261753      1.0618549   0.0092212534      1.2313979    0.012936353
            560      1.1637254    0.010368203      1.0821497   0.0093020162      1.2467553     0.01317077
            565       1.213222    0.010537478      1.1259185   0.0094689486      1.3049111    0.013281831
            570      1.2202175    0.010600585      1.1356788    0.009515549      1.3034298    0.013474686
            575      1.2409704     0.01061991      1.1551908   0.0094913784       1.327985    0.013531565
            580      1.2568929    0.010755048      1.1680411   0.0096877585      1.3456585    0.013668779
            585      1.2881583     0.01094363       1.201737   0.0099294335      1.3675871    0.013762695
            590      1.2955014     0.01087664      1.2099755   0.0098471086      1.3780348    0.013781614
            595      1.2898505    0.010859246      1.2022578   0.0097608149      1.3767558     0.01374214
            600      1.2946747    0.010867618      1.2068087   0.0098362166      1.3794592    0.013755362
            605      1.3236843    0.010926486      1.2342572   0.0098487085      1.4113084    0.013884034
            610      1.2969027    0.010917364      1.2085072   0.0098871374      1.3844164     0.01388015
            615      1.2981603    0.010965718      1.2097228   0.0099391345      1.3855052    0.013825489
            620      1.2930598    0.010984878      1.2080033   0.0099101409      1.3757243    0.013861741
            625      1.2717362    0.010855187      1.1855471   0.0098419461      1.3563094    0.013718336
            630      1.2509955    0.010729961      1.1660967   0.0096231898      1.3353844    0.013554586
            635      1.2325978    0.010636205      1.1488483   0.0095101392      1.3136413    0.013528839
            640      1.2308862    0.010676008      1.1529271   0.0096323412      1.3040704    0.013520696
            645      1.2152698     0.01058753      1.1335127   0.0095180442      1.2902052    0.013349774
            650      1.2070795    0.010492565      1.1264892   0.0095125413      1.2822643    0.013253342
            655      1.2007285    0.010456125      1.1199158   0.0094553164      1.2809081    0.013215489
            660      1.1765381    0.010354112      1.0984948    0.009355942      1.2523378    0.013114713
            665      1.1661609    0.010317072      1.0889645   0.0093263076      1.2385549    0.012996108
            670      1.1475841    0.010201003      1.0721385   0.0092655809      1.2237207    0.012822645
            675      1.1337673    0.010191701      1.0558008   0.0091414256      1.2063793    0.012847625
            680      1.1181785    0.010109362      1.0418777   0.0090628972      1.1935747    0.012786542
            685      1.0811052   0.0099798013      1.0131199   0.0090421406      1.1433336    0.012602429
            690      1.0595763   0.0098490924      0.9881685   0.0088460667      1.1249819    0.012455754
            695      1.0446296   0.0097759607     0.97111076   0.0088391195      1.1132932    0.012245318
            700      1.0191931     0.00968586     0.95455533   0.0087630955      1.0733698    0.012190835
            705     0.99490303   0.0095999242     0.93002034   0.0086667922      1.0586195    0.012125102
            710     0.96813211   0.0094820725     0.90737219    0.008577609      1.0182485    0.011980248
            715     0.97398768   0.0095235632     0.91101001   0.0086545909      1.0291859    0.011921973
            720       0.950942   0.0093515509     0.88935103   0.0084623207      1.0084765    0.011724645
            725     0.92900231   0.0092473987     0.86922017   0.0083609692     0.98540059    0.011587612
            730     0.90446238    0.009162693     0.84527861   0.0082637532     0.95729824    0.011535782
            735      0.9030122   0.0090995297       0.842955   0.0081998111     0.96090715    0.011443068
            740      0.8794468   0.0089776052     0.82050377    0.008120776      0.9332928    0.011289266
            745     0.86956564   0.0089307054     0.80692479   0.0080248007      0.9273402    0.011198575
            750     0.83606058   0.0087278393     0.77835822   0.0078443302     0.89136932    0.010974354
            755     0.80237664   0.0085744878     0.74893121   0.0077201069     0.85011545    0.010712189
            760      0.8015287   0.0085864765     0.74966558   0.0077220975     0.84771422    0.010802127
            765     0.78451942   0.0085047159     0.73389471   0.0076760627     0.82912623    0.010657857
            770     0.78175153   0.0084639411     0.73057725   0.0076335091     0.83199695    0.010616724
            775     0.74136737   0.0082352403     0.69047707   0.0074349628     0.78534868    0.010348166
            780     0.73370228   0.0082381126     0.68700404   0.0074676393     0.77138759    0.010333942
            785     0.71251479   0.0080583029     0.66456176   0.0072093186     0.75669239    0.010170544
            790     0.70134183   0.0080072904      0.6523824   0.0071530655     0.74652719    0.010116837
            795     0.69455449   0.0079790557     0.64915742   0.0071961726     0.73648928   0.0099726724
            800     0.66127693   0.0078309985     0.61705638   0.0070232485     0.70395466   0.0098261954
            805     0.65929256   0.0077954473     0.61450968   0.0070117273     0.69753135   0.0097746794
            810     0.63307527    0.007601786     0.59157285   0.0068523968     0.67174997   0.0095426749
            815     0.61791984   0.0074921679     0.57678522   0.0067009022     0.65637459    0.009430025
            820     0.61956494    0.007529152      0.5776883   0.0067928697     0.65264092   0.0094064286
            825     0.59270723   0.0073721898     0.54952631   0.0065941465     0.63518905   0.0092843124
            830     0.58418166     0.00735988     0.54639732   0.0066428537     0.61569247    0.009183973
            835     0.56607178   0.0072616326     0.52521617   0.0065320013      0.5972262    0.009088507
            840     0.54900695   0.0070725764     0.51077655   0.0063311764     0.58497193   0.0089012504
            845     0.53190133   0.0069436102       0.495235   0.0061959832     0.56602925   0.0088283182
            850     0.52698619   0.0069545596     0.49086531   0.0062280435     0.55817474   0.0087357772
            855     0.52147356   0.0068911291     0.48330279   0.0061840323     0.55520456   0.0086289783
            860     0.51786924   0.0068509472     0.48078629   0.0061838562     0.55036584   0.0085727506
            865     0.51331593   0.0068562821     0.47127331   0.0061358579     0.55333629   0.0085432963
            870     0.48080501   0.0066822682     0.45042489   0.0060033254     0.50426885    0.008360908
            875     0.46731502   0.0065602152     0.43240426   0.0058668495     0.49983976   0.0082097666
            880     0.46004346   0.0064663827     0.42639803   0.0057725032     0.49226523   0.0081246944
            885     0.46029244   0.0064692902     0.42622363   0.0057721017     0.49470178   0.0080906719
            890     0.43231062   0.0063326568     0.40131606   0.0056247757     0.46009539   0.0079713889
            895     0.42666909   0.0062277521     0.39488134   0.0055402024     0.45709708   0.0078504553
            900     0.42196745   0.0062139822     0.38982339   0.0055429545     0.45358107    0.007765071
            905     0.40589555   0.0061171323     0.37342524   0.0054267639     0.43697996   0.0076499164
            910     0.40645243   0.0061023528     0.37557679   0.0054604705     0.43642757   0.0076312395
            915     0.39278754   0.0059831164     0.36564712   0.0053602122     0.41708421   0.0075010909
            920     0.38683779   0.0059807157     0.36033053   0.0053504358     0.40944619   0.0075085267
            925     0.38060042   0.0059149394     0.35131468   0.0052817712     0.40777335   0.0073839357
            930     0.36218914   0.0058045424     0.33652717   0.0051882147     0.38567305    0.007302696
            935     0.36502301   0.0057941137     0.33668409   0.0051886562     0.39180921   0.0071854572
            940     0.35470029   0.0056966504     0.32854536   0.0050797102     0.38190409   0.0071565212
            945     0.32978331   0.0054924313     0.30381384   0.0048546492     0.35377183   0.0069144552
            950     0.32265166   0.0054686955     0.29896836   0.0048502899      0.3446691    0.006893831
            955     0.33434652   0.0055327041     0.30876519   0.0049470388     0.35806375   0.0068974552
            960      0.3102176    0.005306592      0.2854034   0.0047008312     0.33459519   0.0066987581
            965     0.29129387   0.0051841767     0.26962966   0.0045718464     0.31214494   0.0065885238
            970     0.30271587   0.0052479129     0.27821082    0.004643242     0.32773451   0.0066191879
            975     0.30288391   0.0052596502     0.27912559   0.0046748798     0.32655235   0.0065530602
            980     0.28782813   0.0051982088     0.26623126    0.004643348     0.30541708   0.0064951001
            985     0.27923869   0.0050796434      0.2574786   0.0045146398     0.29849892    0.006379195
            990      0.2726103   0.0049916425     0.25152796   0.0044375685     0.29219212   0.0062630489
            995     0.27421516   0.0049900546     0.25108783   0.0044175331     0.29618705   0.0062754649
           1000     0.27421516   0.0049900546     0.25108783   0.0044175331     0.29618705   0.0062754649
